ClaimNo,ClaimMadeBusiness,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,ClaimStatus,PaymentDate,CloseDate
3257,FALSE,2006-07-07,2006-08-11,NA,GEN,LB,545.2575234,TRUE,1.00E+07,0,545.2575234,CLOSED,,2006-10-09
3258,FALSE,2006-07-22,2006-08-12,NA,GEN,LB,3665.35886,TRUE,1.00E+07,0,3665.35886,CLOSED,,2019-03-05
3259,FALSE,2006-07-05,2006-10-28,NA,GEN,LB,2927.935567,TRUE,1.00E+07,0,2927.935567,CLOSED,,2007-03-16
3260,FALSE,2006-07-09,2007-11-17,NA,GEN,LB,1343.510653,TRUE,1.00E+07,0,1343.510653,CLOSED,,2013-06-29
3261,FALSE,2006-07-01,2007-01-05,NA,GEN,LB,20122.97814,TRUE,1.00E+07,0,20122.97814,CLOSED,,2022-03-05
3262,FALSE,2006-07-23,2006-07-28,NA,GEN,LB,2066.097642,TRUE,1.00E+07,0,2066.097642,CLOSED,,2013-11-15
3263,FALSE,2006-07-18,2007-04-01,NA,GEN,LB,3608.766013,TRUE,1.00E+07,0,3608.766013,CLOSED,,2011-01-05
3264,FALSE,2006-07-11,2006-07-29,NA,GEN,LB,5879.453291,TRUE,1.00E+07,0,5879.453291,CLOSED,,2009-12-21
3265,FALSE,2006-07-21,2006-09-04,NA,GEN,LB,6461.754525,TRUE,1.00E+07,0,6461.754525,CLOSED,,2009-05-25
3266,FALSE,2006-07-25,2006-08-28,NA,GEN,LB,23857.84214,TRUE,1.00E+07,0,23857.84214,CLOSED,,2010-03-02
3267,FALSE,2006-07-21,2006-07-23,NA,GEN,LB,3617.351316,TRUE,1.00E+07,0,3617.351316,CLOSED,,2007-03-09
3268,FALSE,2006-07-27,2006-09-23,NA,GEN,LB,4123.537295,TRUE,1.00E+07,0,4123.537295,CLOSED,,2015-06-03
3269,FALSE,2006-07-14,2006-08-31,NA,GEN,LB,7055.305159,TRUE,1.00E+07,0,7055.305159,CLOSED,,2008-06-11
3270,FALSE,2006-07-18,2006-08-13,NA,GEN,LB,18241.20277,TRUE,1.00E+07,0,18241.20277,CLOSED,,2020-03-25
3271,FALSE,2006-07-17,2006-11-21,NA,GEN,LB,2371.466231,TRUE,1.00E+07,0,2371.466231,CLOSED,,2010-10-09
3272,FALSE,2006-07-17,2006-11-03,NA,GEN,LB,785.1784795,TRUE,1.00E+07,0,785.1784795,CLOSED,,2008-01-01
3273,FALSE,2006-07-25,2006-08-20,NA,GEN,LB,6907.475591,TRUE,1.00E+07,0,6907.475591,CLOSED,,2010-05-01
3274,FALSE,2006-07-13,2006-09-09,NA,GEN,LB,13486.76748,TRUE,1.00E+07,0,13486.76748,CLOSED,,2021-03-11
3275,FALSE,2006-07-19,2006-12-16,NA,GEN,LB,4702.814018,TRUE,1.00E+07,0,4702.814018,CLOSED,,2015-08-18
3276,FALSE,2006-07-30,2007-01-03,NA,GEN,LB,21673.79175,TRUE,1.00E+07,0,21673.79175,CLOSED,,2011-06-14
3277,FALSE,2006-07-19,2006-08-14,NA,GEN,LB,9758.751765,TRUE,1.00E+07,0,9758.751765,CLOSED,,2013-11-28
3278,FALSE,2006-07-05,2007-03-03,NA,GEN,LB,4180.695668,TRUE,1.00E+07,0,4180.695668,CLOSED,,2010-08-17
3279,FALSE,2006-08-10,2006-10-19,NA,GEN,LB,2830.825658,TRUE,1.00E+07,0,2830.825658,CLOSED,,2010-12-31
3280,FALSE,2006-08-14,2006-12-13,NA,GEN,LB,15794.91142,TRUE,1.00E+07,0,15794.91142,CLOSED,,2014-03-22
3281,FALSE,2006-08-02,2007-03-08,NA,GEN,LB,11368.92039,TRUE,1.00E+07,0,11368.92039,CLOSED,,2008-05-09
3282,FALSE,2006-08-17,2006-09-18,NA,GEN,LB,3306.169806,TRUE,1.00E+07,0,3306.169806,CLOSED,,2010-05-19
3283,FALSE,2006-08-19,2006-09-12,NA,GEN,LB,3497.861443,TRUE,1.00E+07,0,3497.861443,CLOSED,,2006-09-20
3284,FALSE,2006-08-11,2006-12-28,NA,GEN,LB,11320.91331,TRUE,1.00E+07,0,11320.91331,CLOSED,,2013-02-18
3285,FALSE,2006-08-26,2006-10-15,NA,GEN,LB,22615.5569,TRUE,1.00E+07,0,22615.5569,CLOSED,,2014-12-12
3286,FALSE,2006-08-27,2006-09-09,NA,GEN,LB,6416.630634,TRUE,1.00E+07,0,6416.630634,CLOSED,,2009-04-21
3287,FALSE,2006-08-06,2006-10-31,NA,GEN,LB,1912.292351,TRUE,1.00E+07,0,1912.292351,CLOSED,,2007-10-17
3288,FALSE,2006-08-12,2007-03-04,NA,GEN,LB,17039.1065,TRUE,1.00E+07,0,17039.1065,CLOSED,,2022-07-07
3289,FALSE,2006-08-15,2006-11-05,NA,GEN,LB,6369.286413,TRUE,1.00E+07,0,6369.286413,CLOSED,,2020-11-11
3290,FALSE,2006-08-23,2006-09-02,NA,GEN,LB,27673.45105,TRUE,1.00E+07,0,27673.45105,CLOSED,,2006-11-27
3291,FALSE,2006-08-27,2006-10-17,NA,GEN,LB,1791.412692,TRUE,1.00E+07,0,1791.412692,CLOSED,,2010-10-17
3292,FALSE,2006-08-09,2007-01-25,NA,GEN,LB,1319.64411,TRUE,1.00E+07,0,1319.64411,CLOSED,,2007-07-25
3293,FALSE,2006-08-26,2006-10-25,NA,GEN,LB,13425.93502,TRUE,1.00E+07,0,13425.93502,CLOSED,,2013-01-22
3294,FALSE,2006-08-07,2006-10-21,NA,GEN,LB,16870.57396,TRUE,1.00E+07,0,16870.57396,CLOSED,,2016-01-09
3295,FALSE,2006-08-28,2006-09-15,NA,GEN,LB,3117.872313,TRUE,1.00E+07,0,3117.872313,CLOSED,,2008-02-26
3296,FALSE,2006-08-20,2006-09-25,NA,GEN,LB,15100.06931,TRUE,1.00E+07,0,15100.06931,CLOSED,,2018-08-01
3297,FALSE,2006-08-21,2006-12-24,NA,GEN,LB,20866.30696,TRUE,1.00E+07,0,20866.30696,CLOSED,,2012-02-14
3298,FALSE,2006-08-15,2006-10-15,NA,GEN,LB,9005.216446,TRUE,1.00E+07,0,9005.216446,CLOSED,,2012-01-07
3299,FALSE,2006-08-19,2006-10-07,NA,GEN,LB,3102.538973,TRUE,1.00E+07,0,3102.538973,CLOSED,,2008-07-02
3300,FALSE,2006-08-01,2006-11-03,NA,GEN,LB,3859.746352,TRUE,1.00E+07,0,3859.746352,CLOSED,,2009-04-05
3301,FALSE,2006-08-08,2007-03-30,NA,GEN,LB,641.039009,TRUE,1.00E+07,0,641.039009,CLOSED,,2007-05-22
3302,FALSE,2006-08-08,2006-08-31,NA,GEN,LB,7252.339067,TRUE,1.00E+07,0,7252.339067,CLOSED,,2008-02-26
3303,FALSE,2006-08-29,2006-12-05,NA,GEN,LB,24078.10875,TRUE,1.00E+07,0,24078.10875,CLOSED,,2009-05-01
3304,FALSE,2006-08-24,2006-11-13,NA,GEN,LB,3463.225082,TRUE,1.00E+07,0,3463.225082,CLOSED,,2010-06-22
3305,FALSE,2006-08-05,2006-12-21,NA,GEN,LB,851.9319278,TRUE,1.00E+07,0,851.9319278,CLOSED,,2008-07-10
3306,FALSE,2006-08-19,2006-12-17,NA,GEN,LB,13727.29629,TRUE,1.00E+07,0,13727.29629,CLOSED,,2014-06-30
3307,FALSE,2006-08-07,2006-09-24,NA,GEN,LB,9393.909944,TRUE,1.00E+07,0,9393.909944,CLOSED,,2010-11-07
3308,FALSE,2006-08-13,2006-12-31,NA,GEN,LB,1505.879636,TRUE,1.00E+07,0,1505.879636,CLOSED,,2008-08-13
3309,FALSE,2006-08-06,2006-10-20,NA,GEN,LB,1540.724697,TRUE,1.00E+07,0,1540.724697,CLOSED,,2007-10-13
3310,FALSE,2006-08-27,2007-01-10,NA,GEN,LB,2732.535392,TRUE,1.00E+07,0,2732.535392,CLOSED,,2008-02-16
3311,FALSE,2006-08-08,2006-10-06,NA,GEN,LB,7703.788748,TRUE,1.00E+07,0,7703.788748,CLOSED,,2012-03-16
3312,FALSE,2006-08-11,2007-04-01,NA,GEN,LB,14449.7395,TRUE,1.00E+07,0,14449.7395,CLOSED,,2013-06-20
3313,FALSE,2006-08-28,2006-11-12,NA,GEN,LB,9131.176892,TRUE,1.00E+07,0,9131.176892,CLOSED,,2008-12-24
3314,FALSE,2006-08-14,2006-12-16,NA,GEN,LB,2164.03933,TRUE,1.00E+07,0,2164.03933,CLOSED,,2007-12-09
3315,FALSE,2006-08-20,2007-01-05,NA,GEN,LB,2768.504077,TRUE,1.00E+07,0,2768.504077,CLOSED,,2008-07-07
3316,FALSE,2006-08-18,2006-09-04,NA,GEN,LB,595.364983,TRUE,1.00E+07,0,595.364983,CLOSED,,2012-06-12
3317,FALSE,2006-08-13,2007-01-10,NA,GEN,LB,15951.30573,TRUE,1.00E+07,0,15951.30573,CLOSED,,2020-07-03
3318,FALSE,2006-08-05,2006-08-29,NA,GEN,LB,2497.226991,TRUE,1.00E+07,0,2497.226991,CLOSED,,2009-01-03
3319,FALSE,2006-08-20,2006-08-28,NA,GEN,LB,21838.52845,TRUE,1.00E+07,0,21838.52845,CLOSED,,2013-01-03
3320,FALSE,2006-08-30,2007-05-03,NA,GEN,LB,3350.728806,TRUE,1.00E+07,0,3350.728806,CLOSED,,2009-01-24
3321,FALSE,2006-08-26,2006-12-15,NA,GEN,LB,2598.283862,TRUE,1.00E+07,0,2598.283862,CLOSED,,2007-10-30
3322,FALSE,2006-08-30,2006-09-16,NA,GEN,LB,4755.146206,TRUE,1.00E+07,0,4755.146206,CLOSED,,2009-07-22
3323,FALSE,2006-08-18,2007-01-07,NA,GEN,LB,3245.336321,TRUE,1.00E+07,0,3245.336321,CLOSED,,2008-08-13
3324,FALSE,2006-08-24,2007-06-02,NA,GEN,LB,2173.587742,TRUE,1.00E+07,0,2173.587742,CLOSED,,2007-11-04
3325,FALSE,2006-08-16,2007-03-14,NA,GEN,LB,35574.71105,TRUE,1.00E+07,0,35574.71105,CLOSED,,2014-06-21
3326,FALSE,2006-09-13,2007-01-01,NA,GEN,LB,2089.785438,TRUE,1.00E+07,0,2089.785438,CLOSED,,2009-04-06
3327,FALSE,2006-09-06,2006-11-26,NA,GEN,LB,5381.772154,TRUE,1.00E+07,0,5381.772154,CLOSED,,2007-11-11
3328,FALSE,2006-09-20,2007-02-17,NA,GEN,LB,5820.026661,TRUE,1.00E+07,0,5820.026661,CLOSED,,2007-04-29
3329,FALSE,2006-09-13,2006-11-11,NA,GEN,LB,4558.943096,TRUE,1.00E+07,0,4558.943096,CLOSED,,2019-11-09
3330,FALSE,2006-09-17,2006-11-10,NA,GEN,LB,1986.435838,TRUE,1.00E+07,0,1986.435838,CLOSED,,2010-07-23
3331,FALSE,2006-09-22,2006-10-21,NA,GEN,LB,16227.80799,TRUE,1.00E+07,0,16227.80799,CLOSED,,2011-04-25
3332,FALSE,2006-09-16,2007-06-17,NA,GEN,LB,2134.249319,TRUE,1.00E+07,0,2134.249319,CLOSED,,2013-07-30
3333,FALSE,2006-09-12,2006-12-23,NA,GEN,LB,8957.485129,TRUE,1.00E+07,0,8957.485129,CLOSED,,2012-11-25
3334,FALSE,2006-09-24,2006-11-18,NA,GEN,LB,61502.37979,TRUE,1.00E+07,0,61502.37979,CLOSED,,2017-12-08
3335,FALSE,2006-09-28,2007-02-20,NA,GEN,LB,20646.24449,TRUE,1.00E+07,0,20646.24449,CLOSED,,2012-08-13
3336,FALSE,2006-09-15,2007-12-17,NA,GEN,LB,8254.018399,TRUE,1.00E+07,0,8254.018399,CLOSED,,2008-02-28
3337,FALSE,2006-09-06,2007-08-02,NA,GEN,LB,10702.88167,TRUE,1.00E+07,0,10702.88167,CLOSED,,2012-10-30
3338,FALSE,2006-09-11,2006-10-25,NA,GEN,LB,14838.99805,TRUE,1.00E+07,0,14838.99805,CLOSED,,2013-03-08
3339,FALSE,2006-09-22,2007-04-04,NA,GEN,LB,3357.974501,TRUE,1.00E+07,0,3357.974501,CLOSED,,2007-04-21
3340,FALSE,2006-09-27,2007-02-13,NA,GEN,LB,5362.085496,TRUE,1.00E+07,0,5362.085496,CLOSED,,2027-09-30
3341,FALSE,2006-09-29,2006-10-08,NA,GEN,LB,2169.926225,TRUE,1.00E+07,0,2169.926225,CLOSED,,2009-01-02
3342,FALSE,2006-09-07,2006-10-09,NA,GEN,LB,872.333381,TRUE,1.00E+07,0,872.333381,CLOSED,,2010-03-02
3343,FALSE,2006-09-12,2006-10-01,NA,GEN,LB,1524.355886,TRUE,1.00E+07,0,1524.355886,CLOSED,,2009-05-29
3344,FALSE,2006-09-03,2006-10-20,NA,GEN,LB,9839.628111,TRUE,1.00E+07,0,9839.628111,CLOSED,,2008-04-11
3345,FALSE,2006-09-04,2006-10-13,NA,GEN,LB,3854.38089,TRUE,1.00E+07,0,3854.38089,CLOSED,,2007-09-23
3346,FALSE,2006-09-15,2006-09-21,NA,GEN,LB,22432.65065,TRUE,1.00E+07,0,22432.65065,CLOSED,,2022-02-10
3347,FALSE,2006-09-28,2006-10-02,NA,GEN,LB,12327.55072,TRUE,1.00E+07,0,12327.55072,CLOSED,,2011-07-02
3348,FALSE,2006-09-27,2006-11-18,NA,GEN,LB,2428.632829,TRUE,1.00E+07,0,2428.632829,CLOSED,,2012-08-11
3349,FALSE,2006-09-11,2006-09-23,NA,GEN,LB,1133.014916,TRUE,1.00E+07,0,1133.014916,CLOSED,,2006-10-04
3350,FALSE,2006-09-06,2007-03-27,NA,GEN,LB,394.9694216,TRUE,1.00E+07,0,394.9694216,CLOSED,,2009-04-27
3351,FALSE,2006-09-19,2007-01-12,NA,GEN,LB,4915.595834,TRUE,1.00E+07,0,4915.595834,CLOSED,,2008-03-26
3352,FALSE,2006-09-12,2006-11-03,NA,GEN,LB,12007.21708,TRUE,1.00E+07,0,12007.21708,CLOSED,,2018-08-25
3353,FALSE,2006-09-27,2008-05-18,NA,GEN,LB,11578.90796,TRUE,1.00E+07,0,11578.90796,CLOSED,,2009-05-02
3354,FALSE,2006-09-09,2006-11-28,NA,GEN,LB,17210.13387,TRUE,1.00E+07,0,17210.13387,CLOSED,,2008-11-02
3355,FALSE,2006-09-11,2006-09-28,NA,GEN,LB,8293.233375,TRUE,1.00E+07,0,8293.233375,CLOSED,,2007-02-06
3356,FALSE,2006-09-17,2006-11-27,NA,GEN,LB,3748.559372,TRUE,1.00E+07,0,3748.559372,CLOSED,,2011-01-28
3357,FALSE,2006-09-14,2006-10-12,NA,GEN,LB,3062.228364,TRUE,1.00E+07,0,3062.228364,CLOSED,,2007-07-05
3358,FALSE,2006-09-09,2006-12-15,NA,GEN,LB,5130.051534,TRUE,1.00E+07,0,5130.051534,CLOSED,,2009-07-17
3359,FALSE,2006-09-01,2006-09-26,NA,GEN,LB,11946.06832,TRUE,1.00E+07,0,11946.06832,CLOSED,,2010-12-17
3360,FALSE,2006-09-08,2006-09-09,NA,GEN,LB,3706.081922,TRUE,1.00E+07,0,3706.081922,CLOSED,,2009-06-01
3361,FALSE,2006-09-10,2006-10-03,NA,GEN,LB,15373.40134,TRUE,1.00E+07,0,15373.40134,CLOSED,,2011-05-01
3362,FALSE,2006-09-20,2006-09-24,NA,GEN,LB,3699.978721,TRUE,1.00E+07,0,3699.978721,CLOSED,,2010-08-29
3363,FALSE,2006-09-04,2006-12-10,NA,GEN,LB,2589.012582,TRUE,1.00E+07,0,2589.012582,CLOSED,,2008-01-08
3364,FALSE,2006-09-06,2006-10-31,NA,GEN,LB,11255.14696,TRUE,1.00E+07,0,11255.14696,CLOSED,,2007-09-12
3365,FALSE,2006-09-26,2007-02-21,NA,GEN,LB,12941.8662,TRUE,1.00E+07,0,12941.8662,CLOSED,,2010-05-17
3366,FALSE,2006-09-25,2007-04-29,NA,GEN,LB,1449.254593,TRUE,1.00E+07,0,1449.254593,CLOSED,,2009-03-10
3367,FALSE,2006-09-28,2006-10-31,NA,GEN,LB,4107.052969,TRUE,1.00E+07,0,4107.052969,CLOSED,,2012-02-26
3368,FALSE,2006-09-03,2006-09-28,NA,GEN,LB,5543.902678,TRUE,1.00E+07,0,5543.902678,CLOSED,,2013-08-03
3369,FALSE,2006-09-16,2006-12-19,NA,GEN,LB,10079.04295,TRUE,1.00E+07,0,10079.04295,CLOSED,,2012-07-23
3370,FALSE,2006-09-22,2007-04-23,NA,GEN,LB,1908.171972,TRUE,1.00E+07,0,1908.171972,CLOSED,,2009-05-09
3371,FALSE,2006-09-08,2006-09-17,NA,GEN,LB,4099.173211,TRUE,1.00E+07,0,4099.173211,CLOSED,,2009-05-24
3372,FALSE,2006-09-18,2006-09-25,NA,GEN,LB,7635.333705,TRUE,1.00E+07,0,7635.333705,CLOSED,,2008-02-14
3373,FALSE,2006-10-21,2006-10-26,NA,GEN,LB,14223.14028,TRUE,1.00E+07,0,14223.14028,CLOSED,,2009-10-27
3374,FALSE,2006-10-11,2006-10-25,NA,GEN,LB,3943.738587,TRUE,1.00E+07,0,3943.738587,CLOSED,,2006-12-07
3375,FALSE,2006-10-26,2006-11-11,NA,GEN,LB,7599.875842,TRUE,1.00E+07,0,7599.875842,CLOSED,,2009-01-07
3376,FALSE,2006-10-03,2007-12-21,NA,GEN,LB,4143.461105,TRUE,1.00E+07,0,4143.461105,CLOSED,,2019-02-12
3377,FALSE,2006-10-10,2007-01-10,NA,GEN,LB,4415.995218,TRUE,1.00E+07,0,4415.995218,CLOSED,,2007-03-23
3378,FALSE,2006-10-23,2006-12-20,NA,GEN,LB,4795.648251,TRUE,1.00E+07,0,4795.648251,CLOSED,,2008-02-23
3379,FALSE,2006-10-29,2007-12-03,NA,GEN,LB,13096.8872,TRUE,1.00E+07,0,13096.8872,CLOSED,,2018-01-22
3380,FALSE,2006-10-20,2007-08-28,NA,GEN,LB,5994.040334,TRUE,1.00E+07,0,5994.040334,CLOSED,,2007-09-08
3381,FALSE,2006-10-23,2006-12-07,NA,GEN,LB,2189.433389,TRUE,1.00E+07,0,2189.433389,CLOSED,,2007-02-03
3382,FALSE,2006-10-18,2006-12-17,NA,GEN,LB,7188.542116,TRUE,1.00E+07,0,7188.542116,CLOSED,,2012-10-19
3383,FALSE,2006-10-24,2006-10-27,NA,GEN,LB,3604.329309,TRUE,1.00E+07,0,3604.329309,CLOSED,,2006-11-28
3384,FALSE,2006-10-19,2007-03-31,NA,GEN,LB,12177.13927,TRUE,1.00E+07,0,12177.13927,CLOSED,,2011-01-10
3385,FALSE,2006-10-08,2006-10-18,NA,GEN,LB,12113.97986,TRUE,1.00E+07,0,12113.97986,CLOSED,,2008-07-12
3386,FALSE,2006-10-18,2006-11-06,NA,GEN,LB,4379.634975,TRUE,1.00E+07,0,4379.634975,CLOSED,,2007-09-10
3387,FALSE,2006-10-10,2006-12-18,NA,GEN,LB,4315.851113,TRUE,1.00E+07,0,4315.851113,CLOSED,,2010-08-07
3388,FALSE,2006-10-08,2006-11-21,NA,GEN,LB,1957.895286,TRUE,1.00E+07,0,1957.895286,CLOSED,,2007-01-05
3389,FALSE,2006-10-19,2007-02-23,NA,GEN,LB,5948.176972,TRUE,1.00E+07,0,5948.176972,CLOSED,,2013-12-05
3390,FALSE,2006-10-17,2006-11-24,NA,GEN,LB,3665.519293,TRUE,1.00E+07,0,3665.519293,CLOSED,,2008-04-22
3391,FALSE,2006-10-19,2006-12-05,NA,GEN,LB,33521.49137,TRUE,1.00E+07,0,33521.49137,CLOSED,,2010-01-16
3392,FALSE,2006-10-12,2007-03-20,NA,GEN,LB,4687.064403,TRUE,1.00E+07,0,4687.064403,CLOSED,,2008-01-19
3393,FALSE,2006-10-03,2007-01-29,NA,GEN,LB,10278.80061,TRUE,1.00E+07,0,10278.80061,CLOSED,,2019-06-02
3394,FALSE,2006-10-08,2006-12-30,NA,GEN,LB,9049.226485,TRUE,1.00E+07,0,9049.226485,CLOSED,,2016-02-16
3395,FALSE,2006-10-20,2007-05-04,NA,GEN,LB,998.0330077,TRUE,1.00E+07,0,998.0330077,CLOSED,,2007-06-26
3396,FALSE,2006-10-23,2006-12-17,NA,GEN,LB,5034.377533,TRUE,1.00E+07,0,5034.377533,CLOSED,,2019-02-26
3397,FALSE,2006-10-20,2006-11-23,NA,GEN,LB,4055.088118,TRUE,1.00E+07,0,4055.088118,CLOSED,,2008-11-05
3398,FALSE,2006-10-04,2006-11-16,NA,GEN,LB,4649.798051,TRUE,1.00E+07,0,4649.798051,CLOSED,,2008-09-09
3399,FALSE,2006-10-07,2006-10-28,NA,GEN,LB,19217.33527,TRUE,1.00E+07,0,19217.33527,CLOSED,,2013-01-09
3400,FALSE,2006-10-16,2006-11-09,NA,GEN,LB,6483.019732,TRUE,1.00E+07,0,6483.019732,CLOSED,,2011-07-16
3401,FALSE,2006-10-22,2006-12-20,NA,GEN,LB,4076.718869,TRUE,1.00E+07,0,4076.718869,CLOSED,,2007-03-14
3402,FALSE,2006-10-11,2007-07-02,NA,GEN,LB,11844.65626,TRUE,1.00E+07,0,11844.65626,CLOSED,,2023-11-10
3403,FALSE,2006-10-29,2006-11-16,NA,GEN,LB,5155.212195,TRUE,1.00E+07,0,5155.212195,CLOSED,,2009-05-07
3404,FALSE,2006-10-12,2007-01-07,NA,GEN,LB,2467.06025,TRUE,1.00E+07,0,2467.06025,CLOSED,,2008-06-25
3405,FALSE,2006-10-21,2006-11-07,NA,GEN,LB,19887.4123,TRUE,1.00E+07,0,19887.4123,CLOSED,,2007-04-08
3406,FALSE,2006-10-10,2006-11-12,NA,GEN,LB,5310.087517,TRUE,1.00E+07,0,5310.087517,CLOSED,,2008-03-27
3407,FALSE,2006-10-14,2006-12-22,NA,GEN,LB,4194.430432,TRUE,1.00E+07,0,4194.430432,CLOSED,,2010-10-01
3408,FALSE,2006-10-07,2007-04-20,NA,GEN,LB,7521.676728,TRUE,1.00E+07,0,7521.676728,CLOSED,,2011-08-13
3409,FALSE,2006-10-14,2007-02-21,NA,GEN,LB,5837.086698,TRUE,1.00E+07,0,5837.086698,CLOSED,,2008-11-03
3410,FALSE,2006-10-30,2006-11-08,NA,GEN,LB,14318.45789,TRUE,1.00E+07,0,14318.45789,CLOSED,,2010-08-27
3411,FALSE,2006-10-18,2006-11-22,NA,GEN,LB,4226.682608,TRUE,1.00E+07,0,4226.682608,CLOSED,,2007-04-17
3412,FALSE,2006-10-05,2006-11-25,NA,GEN,LB,856.0230693,TRUE,1.00E+07,0,856.0230693,CLOSED,,2009-12-18
3413,FALSE,2006-10-03,2006-11-03,NA,GEN,LB,3910.410436,TRUE,1.00E+07,0,3910.410436,CLOSED,,2008-02-17
3414,FALSE,2006-10-14,2007-02-04,NA,GEN,LB,5588.751103,TRUE,1.00E+07,0,5588.751103,CLOSED,,2009-03-03
3415,FALSE,2006-10-12,2006-11-03,NA,GEN,LB,4659.153559,TRUE,1.00E+07,0,4659.153559,CLOSED,,2007-07-23
3416,FALSE,2006-10-25,2006-11-09,NA,GEN,LB,5213.241837,TRUE,1.00E+07,0,5213.241837,CLOSED,,2008-02-08
3417,FALSE,2006-10-16,2006-11-17,NA,GEN,LB,961.1990069,TRUE,1.00E+07,0,961.1990069,CLOSED,,2006-12-18
3418,FALSE,2006-10-13,2007-01-15,NA,GEN,LB,6636.538688,TRUE,1.00E+07,0,6636.538688,CLOSED,,2016-10-30
3419,FALSE,2006-10-23,2007-04-01,NA,GEN,LB,1937.170967,TRUE,1.00E+07,0,1937.170967,CLOSED,,2012-03-01
3420,FALSE,2006-10-24,2007-02-19,NA,GEN,LB,24929.91224,TRUE,1.00E+07,0,24929.91224,CLOSED,,2018-11-25
3421,FALSE,2006-10-29,2006-11-09,NA,GEN,LB,3945.913295,TRUE,1.00E+07,0,3945.913295,CLOSED,,2008-10-05
3422,FALSE,2006-10-16,2006-11-11,NA,GEN,LB,4157.51897,TRUE,1.00E+07,0,4157.51897,CLOSED,,2007-10-16
3423,FALSE,2006-10-22,2006-11-15,NA,GEN,LB,23795.01647,TRUE,1.00E+07,0,23795.01647,CLOSED,,2022-01-23
3424,FALSE,2006-10-05,2006-10-09,NA,GEN,LB,2271.35227,TRUE,1.00E+07,0,2271.35227,CLOSED,,2008-06-09
3425,FALSE,2006-10-28,2006-11-02,NA,GEN,LB,13643.47618,TRUE,1.00E+07,0,13643.47618,CLOSED,,2016-04-20
3426,FALSE,2006-11-13,2007-03-03,NA,GEN,LB,1871.364505,TRUE,1.00E+07,0,1871.364505,CLOSED,,2009-02-28
3427,FALSE,2006-11-24,2006-12-22,NA,GEN,LB,1974.107455,TRUE,1.00E+07,0,1974.107455,CLOSED,,2007-04-18
3428,FALSE,2006-11-15,2006-11-17,NA,GEN,LB,3276.283257,TRUE,1.00E+07,0,3276.283257,CLOSED,,2013-07-20
3429,FALSE,2006-11-05,2007-04-23,NA,GEN,LB,23512.54262,TRUE,1.00E+07,0,23512.54262,CLOSED,,2019-05-07
3430,FALSE,2006-11-25,2007-01-24,NA,GEN,LB,15667.7585,TRUE,1.00E+07,0,15667.7585,CLOSED,,2020-04-25
3431,FALSE,2006-11-05,2006-11-09,NA,GEN,LB,5092.189065,TRUE,1.00E+07,0,5092.189065,CLOSED,,2008-06-16
3432,FALSE,2006-11-08,2006-12-31,NA,GEN,LB,19588.77566,TRUE,1.00E+07,0,19588.77566,CLOSED,,2019-12-23
3433,FALSE,2006-11-10,2007-02-10,NA,GEN,LB,17625.61185,TRUE,1.00E+07,0,17625.61185,CLOSED,,2010-02-27
3434,FALSE,2006-11-18,2007-01-03,NA,GEN,LB,10997.58397,TRUE,1.00E+07,0,10997.58397,CLOSED,,2012-10-23
3435,FALSE,2006-11-13,2007-02-01,NA,GEN,LB,2218.367519,TRUE,1.00E+07,0,2218.367519,CLOSED,,2011-07-07
3436,FALSE,2006-11-01,2007-03-23,NA,GEN,LB,22237.32244,TRUE,1.00E+07,0,22237.32244,CLOSED,,2011-10-05
3437,FALSE,2006-11-07,2006-12-01,NA,GEN,LB,56154.43269,TRUE,1.00E+07,0,56154.43269,CLOSED,,2035-09-11
3438,FALSE,2006-11-08,2006-11-25,NA,GEN,LB,1018.022513,TRUE,1.00E+07,0,1018.022513,CLOSED,,2007-10-12
3439,FALSE,2006-11-28,2007-01-31,NA,GEN,LB,21866.9779,TRUE,1.00E+07,0,21866.9779,CLOSED,,2015-11-19
3440,FALSE,2006-11-25,2007-01-04,NA,GEN,LB,1826.002891,TRUE,1.00E+07,0,1826.002891,CLOSED,,2011-02-10
3441,FALSE,2006-11-05,2007-03-30,NA,GEN,LB,34028.40451,TRUE,1.00E+07,0,34028.40451,CLOSED,,2031-03-23
3442,FALSE,2006-11-23,2007-03-05,NA,GEN,LB,3089.625009,TRUE,1.00E+07,0,3089.625009,CLOSED,,2007-05-17
3443,FALSE,2006-11-13,2007-09-08,NA,GEN,LB,6626.37628,TRUE,1.00E+07,0,6626.37628,CLOSED,,2008-09-30
3444,FALSE,2006-11-04,2007-02-14,NA,GEN,LB,1334.604562,TRUE,1.00E+07,0,1334.604562,CLOSED,,2018-12-26
3445,FALSE,2006-11-20,2007-02-18,NA,GEN,LB,810.1648718,TRUE,1.00E+07,0,810.1648718,CLOSED,,2007-07-25
3446,FALSE,2006-11-23,2007-02-15,NA,GEN,LB,20547.80583,TRUE,1.00E+07,0,20547.80583,CLOSED,,2021-04-15
3447,FALSE,2006-11-03,2006-11-26,NA,GEN,LB,15866.10774,TRUE,1.00E+07,0,15866.10774,CLOSED,,2012-12-21
3448,FALSE,2006-11-29,2006-12-20,NA,GEN,LB,6335.089334,TRUE,1.00E+07,0,6335.089334,CLOSED,,2007-07-01
3449,FALSE,2006-11-15,2007-03-21,NA,GEN,LB,1039.584408,TRUE,1.00E+07,0,1039.584408,CLOSED,,2008-06-27
