SimulationNo,OccurrenceNo,ClaimNo,ClaimMadeBusiness,Converted,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate
1, 7910, 7910,FALSE,NA,2007-08-14,2009-01-02,NA,Line 1,Type 1,4679.72128129129,TRUE,1e+07,0,4679.72128129129,2010-01-15,2010-01-15
1, 7911, 7911,FALSE,NA,2007-08-05,2007-12-15,NA,Line 1,Type 1,6473.16837679406,TRUE,1e+07,0,6473.16837679406,2015-05-28,2015-05-28
1, 7912, 7912,FALSE,NA,2007-08-30,2008-05-12,NA,Line 1,Type 1,4450.03743509145,TRUE,1e+07,0,4450.03743509145,2012-02-08,2012-02-08
1, 7913, 7913,FALSE,NA,2007-08-30,2008-10-29,NA,Line 1,Type 1,5036.63956081544,TRUE,1e+07,0,5036.63956081544,2008-11-20,2008-11-20
1, 7914, 7914,FALSE,NA,2007-08-28,2008-02-28,NA,Line 1,Type 1,3197.91546032941,TRUE,1e+07,0,3197.91546032941,2013-05-05,2013-05-05
1, 7915, 7915,FALSE,NA,2007-08-09,2008-05-11,NA,Line 1,Type 1,4757.1585670912,TRUE,1e+07,0,4757.1585670912,2008-08-24,2008-08-24
1, 7916, 7916,FALSE,NA,2007-08-14,2008-08-01,NA,Line 1,Type 1,4432.77482846635,TRUE,1e+07,0,4432.77482846635,2008-11-21,2008-11-21
1, 7917, 7917,FALSE,NA,2007-08-14,2007-10-31,NA,Line 1,Type 1,4157.21685044671,TRUE,1e+07,0,4157.21685044671,2011-12-26,2011-12-26
1, 7918, 7918,FALSE,NA,2007-08-16,2007-11-08,NA,Line 1,Type 1,4924.36948037882,TRUE,1e+07,0,4924.36948037882,2026-12-16,2026-12-16
1, 7919, 7919,FALSE,NA,2007-08-03,2008-05-21,NA,Line 1,Type 1,3948.05824650282,TRUE,1e+07,0,3948.05824650282,2013-04-19,2013-04-19
1, 7920, 7920,FALSE,NA,2007-08-01,2007-08-05,NA,Line 1,Type 1,5420.34146525297,TRUE,1e+07,0,5420.34146525297,2008-02-03,2008-02-03
1, 7921, 7921,FALSE,NA,2007-08-30,2007-10-08,NA,Line 1,Type 1,4470.12159819068,TRUE,1e+07,0,4470.12159819068,2010-10-10,2010-10-10
1, 7922, 7922,FALSE,NA,2007-08-11,2007-09-27,NA,Line 1,Type 1,6524.56105459028,TRUE,1e+07,0,6524.56105459028,2010-06-29,2010-06-29
1, 7923, 7923,FALSE,NA,2007-08-20,2008-06-18,NA,Line 1,Type 1,4787.26650245549,TRUE,1e+07,0,4787.26650245549,2016-02-13,2016-02-13
1, 7924, 7924,FALSE,NA,2007-08-11,2007-10-24,NA,Line 1,Type 1,4001.77626094469,TRUE,1e+07,0,4001.77626094469,2008-08-31,2008-08-31
1, 7925, 7925,FALSE,NA,2007-08-05,2008-04-29,NA,Line 1,Type 1,5152.10596484245,TRUE,1e+07,0,5152.10596484245,2015-04-11,2015-04-11
1, 7926, 7926,FALSE,NA,2007-08-17,2008-03-04,NA,Line 1,Type 1,4979.73074033097,TRUE,1e+07,0,4979.73074033097,2021-12-14,2021-12-14
1, 7927, 7927,FALSE,NA,2007-08-21,2008-03-10,NA,Line 1,Type 1,4875.82555202419,TRUE,1e+07,0,4875.82555202419,2008-03-14,2008-03-14
1, 7928, 7928,FALSE,NA,2007-08-17,2008-01-11,NA,Line 1,Type 1,4691.31168791852,TRUE,1e+07,0,4691.31168791852,2008-04-26,2008-04-26
1, 7929, 7929,FALSE,NA,2007-08-08,2007-09-08,NA,Line 1,Type 1,5814.57994821417,TRUE,1e+07,0,5814.57994821417,2008-12-22,2008-12-22
1, 7930, 7930,FALSE,NA,2007-08-20,2007-08-26,NA,Line 1,Type 1,3915.61348498691,TRUE,1e+07,0,3915.61348498691,2017-01-08,2017-01-08
1, 7931, 7931,FALSE,NA,2007-08-13,2007-09-28,NA,Line 1,Type 1,4213.36407015132,TRUE,1e+07,0,4213.36407015132,2015-08-05,2015-08-05
1, 7932, 7932,FALSE,NA,2007-08-17,2007-11-09,NA,Line 1,Type 1,3670.97407731719,TRUE,1e+07,0,3670.97407731719,2008-10-22,2008-10-22
1, 7933, 7933,FALSE,NA,2007-08-16,2008-11-27,NA,Line 1,Type 1,3987.76066478659,TRUE,1e+07,0,3987.76066478659,2009-11-17,2009-11-17
1, 7934, 7934,FALSE,NA,2007-08-02,2008-04-27,NA,Line 1,Type 1,4790.99550181168,TRUE,1e+07,0,4790.99550181168,2010-03-06,2010-03-06
1, 7935, 7935,FALSE,NA,2007-08-28,2007-11-13,NA,Line 1,Type 1,5556.00543172368,TRUE,1e+07,0,5556.00543172368,2009-07-25,2009-07-25
1, 7936, 7936,FALSE,NA,2007-08-25,2008-04-06,NA,Line 1,Type 1,6256.16446764461,TRUE,1e+07,0,6256.16446764461,2013-03-06,2013-03-06
1, 7937, 7937,FALSE,NA,2007-08-09,2008-07-12,NA,Line 1,Type 1,4676.43990233161,TRUE,1e+07,0,4676.43990233161,2009-11-17,2009-11-17
1, 7938, 7938,FALSE,NA,2007-08-14,2007-10-27,NA,Line 1,Type 1,6146.86919270766,TRUE,1e+07,0,6146.86919270766,2012-12-08,2012-12-08
1, 7939, 7939,FALSE,NA,2007-08-06,2007-10-14,NA,Line 1,Type 1,6625.77051415149,TRUE,1e+07,0,6625.77051415149,2008-01-03,2008-01-03
1, 7940, 7940,FALSE,NA,2007-08-06,2008-08-26,NA,Line 1,Type 1,5829.89885658682,TRUE,1e+07,0,5829.89885658682,2011-10-17,2011-10-17
1, 7941, 7941,FALSE,NA,2007-08-24,2008-08-23,NA,Line 1,Type 1,3348.00831901143,TRUE,1e+07,0,3348.00831901143,2017-04-21,2017-04-21
1, 7942, 7942,FALSE,NA,2007-08-23,2008-11-10,NA,Line 1,Type 1,5295.5966971601,TRUE,1e+07,0,5295.5966971601,2011-02-19,2011-02-19
1, 7943, 7943,FALSE,NA,2007-08-17,2007-10-31,NA,Line 1,Type 1,4094.59085381343,TRUE,1e+07,0,4094.59085381343,2010-05-29,2010-05-29
1, 7944, 7944,FALSE,NA,2007-08-30,2007-10-16,NA,Line 1,Type 1,6154.55889798936,TRUE,1e+07,0,6154.55889798936,2009-02-17,2009-02-17
1, 7945, 7945,FALSE,NA,2007-08-28,2008-01-23,NA,Line 1,Type 1,6533.62040616586,TRUE,1e+07,0,6533.62040616586,2014-02-07,2014-02-07
1, 7946, 7946,FALSE,NA,2007-08-24,2008-02-20,NA,Line 1,Type 1,6221.8741369386,TRUE,1e+07,0,6221.8741369386,2010-02-21,2010-02-21
1, 7947, 7947,FALSE,NA,2007-08-12,2007-11-12,NA,Line 1,Type 1,3386.70939110538,TRUE,1e+07,0,3386.70939110538,2008-02-21,2008-02-21
1, 7948, 7948,FALSE,NA,2007-08-08,2008-01-26,NA,Line 1,Type 1,6444.5819404202,TRUE,1e+07,0,6444.5819404202,2010-04-09,2010-04-09
1, 7949, 7949,FALSE,NA,2007-08-14,2007-09-08,NA,Line 1,Type 1,5849.58396070103,TRUE,1e+07,0,5849.58396070103,2009-12-01,2009-12-01
1, 7950, 7950,FALSE,NA,2007-08-13,2008-03-19,NA,Line 1,Type 1,3990.85026777544,TRUE,1e+07,0,3990.85026777544,2021-05-20,2021-05-20
1, 7951, 7951,FALSE,NA,2007-08-29,2008-06-01,NA,Line 1,Type 1,5944.15724890126,TRUE,1e+07,0,5944.15724890126,2012-05-09,2012-05-09
1, 7952, 7952,FALSE,NA,2007-08-22,2008-01-24,NA,Line 1,Type 1,4477.87547830892,TRUE,1e+07,0,4477.87547830892,2010-02-27,2010-02-27
1, 7953, 7953,FALSE,NA,2007-08-14,2008-09-28,NA,Line 1,Type 1,4408.11540491738,TRUE,1e+07,0,4408.11540491738,2009-07-02,2009-07-02
1, 7954, 7954,FALSE,NA,2007-08-29,2007-11-23,NA,Line 1,Type 1,6485.3452802091,TRUE,1e+07,0,6485.3452802091,2011-08-23,2011-08-23
1, 7955, 7955,FALSE,NA,2007-08-20,2008-01-08,NA,Line 1,Type 1,6962.01147298888,TRUE,1e+07,0,6962.01147298888,2009-01-17,2009-01-17
1, 7956, 7956,FALSE,NA,2007-08-02,2007-09-13,NA,Line 1,Type 1,3379.47500927073,TRUE,1e+07,0,3379.47500927073,2012-01-01,2012-01-01
1, 7957, 7957,FALSE,NA,2007-08-02,2008-08-25,NA,Line 1,Type 1,5623.14826710437,TRUE,1e+07,0,5623.14826710437,2009-10-02,2009-10-02
1, 7958, 7958,FALSE,NA,2007-08-11,2009-04-23,NA,Line 1,Type 1,5877.62752716562,TRUE,1e+07,0,5877.62752716562,2011-12-21,2011-12-21
1, 7959, 7959,FALSE,NA,2007-08-26,2007-10-30,NA,Line 1,Type 1,4205.65919719313,TRUE,1e+07,0,4205.65919719313,2015-10-12,2015-10-12
1, 7960, 7960,FALSE,NA,2007-08-28,2009-06-15,NA,Line 1,Type 1,5493.85986635251,TRUE,1e+07,0,5493.85986635251,2011-05-31,2011-05-31
1, 7961, 7961,FALSE,NA,2007-08-14,2007-08-21,NA,Line 1,Type 1,3537.54373453716,TRUE,1e+07,0,3537.54373453716,2007-08-22,2007-08-22
1, 7962, 7962,FALSE,NA,2007-08-09,2008-07-28,NA,Line 1,Type 1,6752.54934345957,TRUE,1e+07,0,6752.54934345957,2012-01-25,2012-01-25
1, 7963, 7963,FALSE,NA,2007-08-10,2007-09-01,NA,Line 1,Type 1,3959.67503295954,TRUE,1e+07,0,3959.67503295954,2014-06-03,2014-06-03
1, 7964, 7964,FALSE,NA,2007-08-08,2007-09-28,NA,Line 1,Type 1,5514.73369012869,TRUE,1e+07,0,5514.73369012869,2008-12-13,2008-12-13
1, 7965, 7965,FALSE,NA,2007-08-16,2008-01-08,NA,Line 1,Type 1,4895.85849319339,TRUE,1e+07,0,4895.85849319339,2019-09-22,2019-09-22
1, 7966, 7966,FALSE,NA,2007-08-04,2008-06-05,NA,Line 1,Type 1,6226.9567852088,TRUE,1e+07,0,6226.9567852088,2012-05-17,2012-05-17
1, 7967, 7967,FALSE,NA,2007-08-26,2007-11-19,NA,Line 1,Type 1,4483.20475985913,TRUE,1e+07,0,4483.20475985913,2009-03-23,2009-03-23
1, 7968, 7968,FALSE,NA,2007-08-28,2007-11-16,NA,Line 1,Type 1,5856.51376683425,TRUE,1e+07,0,5856.51376683425,2011-01-01,2011-01-01
1, 7969, 7969,FALSE,NA,2007-08-10,2007-09-09,NA,Line 1,Type 1,4959.87105294374,TRUE,1e+07,0,4959.87105294374,2011-09-18,2011-09-18
1, 7970, 7970,FALSE,NA,2007-08-12,2007-08-31,NA,Line 1,Type 1,7147.41070104218,TRUE,1e+07,0,7147.41070104218,2009-07-25,2009-07-25
1, 7971, 7971,FALSE,NA,2007-08-24,2007-09-09,NA,Line 1,Type 1,4004.36074024092,TRUE,1e+07,0,4004.36074024092,2015-03-27,2015-03-27
1, 7972, 7972,FALSE,NA,2007-08-23,2007-10-30,NA,Line 1,Type 1,4533.58423068163,TRUE,1e+07,0,4533.58423068163,2013-11-28,2013-11-28
1, 7973, 7973,FALSE,NA,2007-08-14,2008-02-25,NA,Line 1,Type 1,3492.63311314052,TRUE,1e+07,0,3492.63311314052,2009-05-11,2009-05-11
1, 7974, 7974,FALSE,NA,2007-08-11,2007-08-19,NA,Line 1,Type 1,4220.48041119887,TRUE,1e+07,0,4220.48041119887,2011-12-16,2011-12-16
1, 7975, 7975,FALSE,NA,2007-08-22,2010-03-06,NA,Line 1,Type 1,5205.68247520722,TRUE,1e+07,0,5205.68247520722,2010-10-23,2010-10-23
1, 7976, 7976,FALSE,NA,2007-08-17,2009-02-14,NA,Line 1,Type 1,5157.34651689411,TRUE,1e+07,0,5157.34651689411,2017-07-29,2017-07-29
1, 7977, 7977,FALSE,NA,2007-08-04,2007-12-03,NA,Line 1,Type 1,3565.97470706603,TRUE,1e+07,0,3565.97470706603,2021-05-11,2021-05-11
1, 7978, 7978,FALSE,NA,2007-08-27,2007-11-01,NA,Line 1,Type 1,3601.91992995859,TRUE,1e+07,0,3601.91992995859,2007-11-02,2007-11-02
1, 7979, 7979,FALSE,NA,2007-08-03,2007-12-06,NA,Line 1,Type 1,3283.38517305106,TRUE,1e+07,0,3283.38517305106,2015-06-08,2015-06-08
1, 7980, 7980,FALSE,NA,2007-08-27,2008-07-21,NA,Line 1,Type 1,7469.79625595673,TRUE,1e+07,0,7469.79625595673,2008-12-14,2008-12-14
1, 7981, 7981,FALSE,NA,2007-08-10,2007-08-28,NA,Line 1,Type 1,5313.10884927986,TRUE,1e+07,0,5313.10884927986,2018-09-16,2018-09-16
1, 7982, 7982,FALSE,NA,2007-08-25,2007-12-21,NA,Line 1,Type 1,5647.62413382326,TRUE,1e+07,0,5647.62413382326,2012-02-18,2012-02-18
1, 7983, 7983,FALSE,NA,2007-08-11,2008-07-17,NA,Line 1,Type 1,5249.60843373177,TRUE,1e+07,0,5249.60843373177,2008-12-29,2008-12-29
1, 7984, 7984,FALSE,NA,2007-08-12,2007-11-24,NA,Line 1,Type 1,4183.59530595168,TRUE,1e+07,0,4183.59530595168,2008-09-14,2008-09-14
1, 7985, 7985,FALSE,NA,2007-08-28,2008-08-04,NA,Line 1,Type 1,4094.55614111423,TRUE,1e+07,0,4094.55614111423,2009-04-23,2009-04-23
1, 7986, 7986,FALSE,NA,2007-08-17,2008-09-19,NA,Line 1,Type 1,4223.43114133506,TRUE,1e+07,0,4223.43114133506,2013-05-03,2013-05-03
1, 7987, 7987,FALSE,NA,2007-08-16,2008-07-23,NA,Line 1,Type 1,5530.12594999301,TRUE,1e+07,0,5530.12594999301,2009-04-02,2009-04-02
1, 7988, 7988,FALSE,NA,2007-08-27,2008-09-24,NA,Line 1,Type 1,5227.9496362271,TRUE,1e+07,0,5227.9496362271,2013-01-01,2013-01-01
1, 7989, 7989,FALSE,NA,2007-08-08,2008-02-18,NA,Line 1,Type 1,3644.06773744219,TRUE,1e+07,0,3644.06773744219,2008-12-26,2008-12-26
1, 7990, 7990,FALSE,NA,2007-08-05,2007-10-13,NA,Line 1,Type 1,5706.2193416553,TRUE,1e+07,0,5706.2193416553,2018-08-11,2018-08-11
1, 7991, 7991,FALSE,NA,2007-08-24,2007-09-02,NA,Line 1,Type 1,5022.89316316556,TRUE,1e+07,0,5022.89316316556,2010-05-25,2010-05-25
1, 7992, 7992,FALSE,NA,2007-09-07,2010-04-25,NA,Line 1,Type 1,4480.54721447552,TRUE,1e+07,0,4480.54721447552,2011-01-08,2011-01-08
1, 7993, 7993,FALSE,NA,2007-09-17,2007-12-05,NA,Line 1,Type 1,4061.67838953472,TRUE,1e+07,0,4061.67838953472,2014-07-31,2014-07-31
1, 7994, 7994,FALSE,NA,2007-09-06,2008-12-20,NA,Line 1,Type 1,3835.37861963332,TRUE,1e+07,0,3835.37861963332,2010-08-02,2010-08-02
1, 7995, 7995,FALSE,NA,2007-09-17,2008-03-15,NA,Line 1,Type 1,5153.44334369628,TRUE,1e+07,0,5153.44334369628,2011-09-27,2011-09-27
1, 7996, 7996,FALSE,NA,2007-09-16,2007-10-24,NA,Line 1,Type 1,4640.81237127627,TRUE,1e+07,0,4640.81237127627,2013-09-19,2013-09-19
1, 7997, 7997,FALSE,NA,2007-09-19,2008-10-25,NA,Line 1,Type 1,6062.18972471215,TRUE,1e+07,0,6062.18972471215,2009-03-01,2009-03-01
1, 7998, 7998,FALSE,NA,2007-09-15,2008-05-10,NA,Line 1,Type 1,6023.11960952405,TRUE,1e+07,0,6023.11960952405,2015-08-25,2015-08-25
1, 7999, 7999,FALSE,NA,2007-09-02,2008-11-16,NA,Line 1,Type 1,5820.94827084231,TRUE,1e+07,0,5820.94827084231,2009-02-04,2009-02-04
1, 8000, 8000,FALSE,NA,2007-09-26,2008-04-07,NA,Line 1,Type 1,4260.44354239976,TRUE,1e+07,0,4260.44354239976,2008-09-06,2008-09-06
1, 8001, 8001,FALSE,NA,2007-09-07,2010-08-08,NA,Line 1,Type 1,5477.13387268326,TRUE,1e+07,0,5477.13387268326,2016-06-20,2016-06-20
1, 8002, 8002,FALSE,NA,2007-09-11,2008-03-14,NA,Line 1,Type 1,4660.00004990898,TRUE,1e+07,0,4660.00004990898,2010-06-28,2010-06-28
1, 8003, 8003,FALSE,NA,2007-09-03,2008-10-02,NA,Line 1,Type 1,4325.67453293078,TRUE,1e+07,0,4325.67453293078,2017-09-06,2017-09-06
1, 8004, 8004,FALSE,NA,2007-09-16,2008-01-29,NA,Line 1,Type 1,4115.69982594968,TRUE,1e+07,0,4115.69982594968,2010-01-29,2010-01-29
1, 8005, 8005,FALSE,NA,2007-09-11,2007-11-15,NA,Line 1,Type 1,5376.48952884554,TRUE,1e+07,0,5376.48952884554,2008-07-21,2008-07-21
1, 8006, 8006,FALSE,NA,2007-09-01,2007-09-11,NA,Line 1,Type 1,3664.5076971822,TRUE,1e+07,0,3664.5076971822,2008-03-23,2008-03-23
1, 8007, 8007,FALSE,NA,2007-09-06,2008-07-23,NA,Line 1,Type 1,4376.4725206249,TRUE,1e+07,0,4376.4725206249,2011-10-04,2011-10-04
1, 8008, 8008,FALSE,NA,2007-09-21,2008-07-19,NA,Line 1,Type 1,5547.07878767217,TRUE,1e+07,0,5547.07878767217,2015-01-26,2015-01-26
1, 8009, 8009,FALSE,NA,2007-09-21,2007-12-16,NA,Line 1,Type 1,4851.38113513513,TRUE,1e+07,0,4851.38113513513,2016-03-15,2016-03-15
1, 8010, 8010,FALSE,NA,2007-09-22,2008-10-01,NA,Line 1,Type 1,4630.5921494594,TRUE,1e+07,0,4630.5921494594,2008-12-02,2008-12-02
1, 8011, 8011,FALSE,NA,2007-09-03,2008-01-23,NA,Line 1,Type 1,3234.64247487954,TRUE,1e+07,0,3234.64247487954,2009-08-10,2009-08-10
1, 8012, 8012,FALSE,NA,2007-09-28,2008-03-13,NA,Line 1,Type 1,4012.85389072076,TRUE,1e+07,0,4012.85389072076,2008-07-27,2008-07-27
1, 8013, 8013,FALSE,NA,2007-09-12,2007-11-05,NA,Line 1,Type 1,6360.89671529387,TRUE,1e+07,0,6360.89671529387,2009-12-02,2009-12-02
1, 8014, 8014,FALSE,NA,2007-09-09,2008-04-26,NA,Line 1,Type 1,4102.53811156799,TRUE,1e+07,0,4102.53811156799,2013-04-09,2013-04-09
1, 8015, 8015,FALSE,NA,2007-09-24,2008-03-24,NA,Line 1,Type 1,3903.98449502838,TRUE,1e+07,0,3903.98449502838,2010-12-07,2010-12-07
1, 8016, 8016,FALSE,NA,2007-09-03,2007-12-06,NA,Line 1,Type 1,4767.73196728489,TRUE,1e+07,0,4767.73196728489,2010-05-18,2010-05-18
1, 8017, 8017,FALSE,NA,2007-09-16,2007-10-21,NA,Line 1,Type 1,5444.2211796041,TRUE,1e+07,0,5444.2211796041,2008-12-14,2008-12-14
1, 8018, 8018,FALSE,NA,2007-09-25,2007-11-04,NA,Line 1,Type 1,6138.85766716381,TRUE,1e+07,0,6138.85766716381,2014-03-21,2014-03-21
1, 8019, 8019,FALSE,NA,2007-09-17,2007-12-22,NA,Line 1,Type 1,4143.12389051284,TRUE,1e+07,0,4143.12389051284,2008-02-17,2008-02-17
1, 8020, 8020,FALSE,NA,2007-09-14,2008-09-22,NA,Line 1,Type 1,4396.53216439475,TRUE,1e+07,0,4396.53216439475,2012-09-28,2012-09-28
1, 8021, 8021,FALSE,NA,2007-09-03,2007-09-25,NA,Line 1,Type 1,6172.68023362601,TRUE,1e+07,0,6172.68023362601,2012-08-06,2012-08-06
1, 8022, 8022,FALSE,NA,2007-09-05,2008-10-03,NA,Line 1,Type 1,4403.02449139902,TRUE,1e+07,0,4403.02449139902,2014-07-05,2014-07-05
1, 8023, 8023,FALSE,NA,2007-09-09,2008-02-16,NA,Line 1,Type 1,3970.03992457317,TRUE,1e+07,0,3970.03992457317,2012-05-13,2012-05-13
1, 8024, 8024,FALSE,NA,2007-09-22,2008-04-09,NA,Line 1,Type 1,4396.26620509119,TRUE,1e+07,0,4396.26620509119,2009-07-17,2009-07-17
1, 8025, 8025,FALSE,NA,2007-09-14,2009-04-30,NA,Line 1,Type 1,6377.6211434228,TRUE,1e+07,0,6377.6211434228,2012-07-06,2012-07-06
1, 8026, 8026,FALSE,NA,2007-09-08,2009-03-23,NA,Line 1,Type 1,4807.7945100905,TRUE,1e+07,0,4807.7945100905,2009-09-29,2009-09-29
1, 8027, 8027,FALSE,NA,2007-09-12,2009-06-02,NA,Line 1,Type 1,6512.14092560534,TRUE,1e+07,0,6512.14092560534,2010-07-31,2010-07-31
1, 8028, 8028,FALSE,NA,2007-09-09,2007-09-24,NA,Line 1,Type 1,5548.28033655042,TRUE,1e+07,0,5548.28033655042,2008-12-18,2008-12-18
1, 8029, 8029,FALSE,NA,2007-09-08,2008-02-14,NA,Line 1,Type 1,6587.51878244296,TRUE,1e+07,0,6587.51878244296,2010-04-14,2010-04-14
1, 8030, 8030,FALSE,NA,2007-09-23,2009-08-14,NA,Line 1,Type 1,4879.12683822221,TRUE,1e+07,0,4879.12683822221,2011-03-25,2011-03-25
1, 8031, 8031,FALSE,NA,2007-09-22,2008-10-05,NA,Line 1,Type 1,4836.52035849447,TRUE,1e+07,0,4836.52035849447,2013-01-03,2013-01-03
1, 8032, 8032,FALSE,NA,2007-09-13,2007-09-28,NA,Line 1,Type 1,4802.59729026806,TRUE,1e+07,0,4802.59729026806,2010-09-22,2010-09-22
1, 8033, 8033,FALSE,NA,2007-09-12,2007-09-16,NA,Line 1,Type 1,5073.03333340783,TRUE,1e+07,0,5073.03333340783,2008-09-07,2008-09-07
1, 8034, 8034,FALSE,NA,2007-09-17,2007-10-10,NA,Line 1,Type 1,5016.94503453107,TRUE,1e+07,0,5016.94503453107,2008-03-30,2008-03-30
1, 8035, 8035,FALSE,NA,2007-09-28,2007-10-29,NA,Line 1,Type 1,3050.80929831787,TRUE,1e+07,0,3050.80929831787,2008-02-06,2008-02-06
1, 8036, 8036,FALSE,NA,2007-09-26,2007-09-27,NA,Line 1,Type 1,3233.31508633009,TRUE,1e+07,0,3233.31508633009,2012-07-23,2012-07-23
1, 8037, 8037,FALSE,NA,2007-09-10,2009-04-11,NA,Line 1,Type 1,5643.822431486,TRUE,1e+07,0,5643.822431486,2011-01-19,2011-01-19
1, 8038, 8038,FALSE,NA,2007-09-14,2008-09-26,NA,Line 1,Type 1,3957.12162224956,TRUE,1e+07,0,3957.12162224956,2009-12-01,2009-12-01
1, 8039, 8039,FALSE,NA,2007-09-14,2007-10-16,NA,Line 1,Type 1,4438.67005736532,TRUE,1e+07,0,4438.67005736532,2008-11-27,2008-11-27
1, 8040, 8040,FALSE,NA,2007-09-20,2007-10-30,NA,Line 1,Type 1,3577.21798306487,TRUE,1e+07,0,3577.21798306487,2009-03-19,2009-03-19
1, 8041, 8041,FALSE,NA,2007-09-13,2007-09-26,NA,Line 1,Type 1,4835.49163882064,TRUE,1e+07,0,4835.49163882064,2010-05-19,2010-05-19
1, 8042, 8042,FALSE,NA,2007-09-01,2008-08-07,NA,Line 1,Type 1,5349.49707744358,TRUE,1e+07,0,5349.49707744358,2010-06-04,2010-06-04
1, 8043, 8043,FALSE,NA,2007-09-11,2008-07-18,NA,Line 1,Type 1,7597.94614352239,TRUE,1e+07,0,7597.94614352239,2011-01-11,2011-01-11
1, 8044, 8044,FALSE,NA,2007-09-05,2008-01-15,NA,Line 1,Type 1,5166.05451954761,TRUE,1e+07,0,5166.05451954761,2008-07-01,2008-07-01
1, 8045, 8045,FALSE,NA,2007-09-18,2010-01-16,NA,Line 1,Type 1,4992.16987793788,TRUE,1e+07,0,4992.16987793788,2011-09-05,2011-09-05
1, 8046, 8046,FALSE,NA,2007-09-07,2008-10-17,NA,Line 1,Type 1,5817.32934281186,TRUE,1e+07,0,5817.32934281186,2009-11-12,2009-11-12
1, 8047, 8047,FALSE,NA,2007-09-08,2007-10-25,NA,Line 1,Type 1,4231.29412584232,TRUE,1e+07,0,4231.29412584232,2009-02-24,2009-02-24
1, 8048, 8048,FALSE,NA,2007-09-26,2007-10-26,NA,Line 1,Type 1,5646.33954577905,TRUE,1e+07,0,5646.33954577905,2012-10-20,2012-10-20
1, 8049, 8049,FALSE,NA,2007-09-01,2008-01-29,NA,Line 1,Type 1,5292.204673835,TRUE,1e+07,0,5292.204673835,2018-09-26,2018-09-26
1, 8050, 8050,FALSE,NA,2007-09-25,2008-07-03,NA,Line 1,Type 1,3824.10159101736,TRUE,1e+07,0,3824.10159101736,2009-04-15,2009-04-15
1, 8051, 8051,FALSE,NA,2007-09-28,2008-04-02,NA,Line 1,Type 1,5249.99147131039,TRUE,1e+07,0,5249.99147131039,2014-01-15,2014-01-15
1, 8052, 8052,FALSE,NA,2007-09-04,2008-01-22,NA,Line 1,Type 1,6188.41451710262,TRUE,1e+07,0,6188.41451710262,2010-03-06,2010-03-06
1, 8053, 8053,FALSE,NA,2007-09-13,2007-09-30,NA,Line 1,Type 1,6753.764073298,TRUE,1e+07,0,6753.764073298,2010-08-13,2010-08-13
1, 8054, 8054,FALSE,NA,2007-09-01,2007-11-03,NA,Line 1,Type 1,5830.07723337292,TRUE,1e+07,0,5830.07723337292,2012-02-04,2012-02-04
1, 8055, 8055,FALSE,NA,2007-09-18,2008-11-27,NA,Line 1,Type 1,5623.32540833625,TRUE,1e+07,0,5623.32540833625,2014-01-23,2014-01-23
1, 8056, 8056,FALSE,NA,2007-09-05,2008-02-23,NA,Line 1,Type 1,2636.88397879894,TRUE,1e+07,0,2636.88397879894,2009-07-03,2009-07-03
1, 8057, 8057,FALSE,NA,2007-09-11,2007-11-29,NA,Line 1,Type 1,5331.44856443493,TRUE,1e+07,0,5331.44856443493,2010-06-05,2010-06-05
1, 8058, 8058,FALSE,NA,2007-09-26,2008-03-12,NA,Line 1,Type 1,5792.47070167079,TRUE,1e+07,0,5792.47070167079,2009-09-22,2009-09-22
1, 8059, 8059,FALSE,NA,2007-09-09,2007-09-21,NA,Line 1,Type 1,4003.70716452159,TRUE,1e+07,0,4003.70716452159,2010-04-30,2010-04-30
1, 8060, 8060,FALSE,NA,2007-09-22,2008-07-09,NA,Line 1,Type 1,6192.28405876302,TRUE,1e+07,0,6192.28405876302,2009-08-05,2009-08-05
1, 8061, 8061,FALSE,NA,2007-09-11,2007-09-19,NA,Line 1,Type 1,4882.20466654797,TRUE,1e+07,0,4882.20466654797,2011-10-24,2011-10-24
1, 8062, 8062,FALSE,NA,2007-09-20,2007-10-31,NA,Line 1,Type 1,7373.02185446181,TRUE,1e+07,0,7373.02185446181,2009-04-29,2009-04-29
1, 8063, 8063,FALSE,NA,2007-09-09,2007-09-24,NA,Line 1,Type 1,5686.44857548025,TRUE,1e+07,0,5686.44857548025,2019-01-29,2019-01-29
1, 8064, 8064,FALSE,NA,2007-09-10,2008-03-17,NA,Line 1,Type 1,5896.74217676139,TRUE,1e+07,0,5896.74217676139,2008-09-13,2008-09-13
1, 8065, 8065,FALSE,NA,2007-09-17,2007-11-16,NA,Line 1,Type 1,5514.58926372287,TRUE,1e+07,0,5514.58926372287,2010-10-17,2010-10-17
1, 8066, 8066,FALSE,NA,2007-09-11,2007-12-15,NA,Line 1,Type 1,5123.63802159686,TRUE,1e+07,0,5123.63802159686,2011-03-22,2011-03-22
1, 8067, 8067,FALSE,NA,2007-09-11,2008-07-23,NA,Line 1,Type 1,4459.69772107249,TRUE,1e+07,0,4459.69772107249,2009-08-24,2009-08-24
1, 8068, 8068,FALSE,NA,2007-09-12,2008-03-20,NA,Line 1,Type 1,3995.59774518985,TRUE,1e+07,0,3995.59774518985,2017-10-16,2017-10-16
