SimulationNo,OccurrenceNo,ClaimNo,TransactionDate,Action,CaseReserve,Payment,Loss
1,591,591,2002-06-30,RES,0,0,0
1,591,591,2002-12-31,INT40,0,0,0
1,591,591,2003-06-30,RES,0,0,0
1,591,591,2003-12-02,INT70,0,0,0
1,591,591,2004-06-30,RES,0,0,0
1,591,591,2004-07-12,INT90,0,0,0
1,591,591,2004-11-01,PMT,-1582.89530733658,2638.15884556096,0
1,5910,5910,2006-03-08,RPT,3018.87784957777,0,0
1,5910,5910,2006-06-30,RES,0,0,0
1,5910,5910,2007-06-30,RES,0,0,0
1,5910,5910,2008-06-30,RES,0,0,0
1,5910,5910,2009-06-30,RES,0,0,0
1,5910,5910,2010-06-30,RES,0,0,0
1,5910,5910,2011-06-30,RES,0,0,0
1,5910,5910,2012-06-30,RES,0,0,0
1,5910,5910,2013-01-04,INT40,0,0,0
1,5910,5910,2013-06-30,RES,0,0,0
1,5910,5910,2014-06-30,RES,0,0,0
1,5910,5910,2015-06-30,RES,0,0,0
1,5910,5910,2016-06-30,RES,0,0,0
1,5910,5910,2017-06-30,RES,0,0,0
1,5910,5910,2018-02-18,INT70,0,0,0
1,5910,5910,2018-06-30,RES,0,0,0
1,5910,5910,2019-06-30,RES,0,0,0
1,5910,5910,2020-06-30,RES,0,0,0
1,5910,5910,2021-06-30,RES,0,0,0
1,5910,5910,2021-07-19,INT90,0,0,0
1,5910,5910,2022-06-30,RES,1115.37757623913,0,0
1,5910,5910,2023-04-04,PMT,-4134.2554258169,5031.46308262962,0
1,5911,5911,2005-11-13,RPT,3166.45129131054,0,0
1,5911,5911,2006-06-30,RES,0,0,0
1,5911,5911,2007-06-30,RES,0,0,0
1,5911,5911,2007-11-23,INT40,0,0,0
1,5911,5911,2008-06-30,RES,0,0,0
1,5911,5911,2009-05-30,INT70,0,0,0
1,5911,5911,2009-06-30,RES,0,0,0
1,5911,5911,2010-06-04,INT90,0,0,0
1,5911,5911,2010-06-30,RES,295.695289147081,0,0
1,5911,5911,2010-12-06,PMT,-3462.14658045762,5277.4188188509,0
1,5912,5912,2006-04-02,RPT,3073.12209700853,0,0
1,5912,5912,2006-06-30,RES,0,0,0
1,5912,5912,2007-06-30,RES,0,0,0
1,5912,5912,2007-08-03,INT40,0,0,0
1,5912,5912,2008-06-30,RES,0,0,0
1,5912,5912,2008-08-03,INT70,0,0,0
1,5912,5912,2009-04-04,INT90,0,0,0
1,5912,5912,2009-06-30,RES,1460.99247234832,0,0
1,5912,5912,2009-08-04,PMT,-4534.11456935685,5121.87016168089,0
1,5913,5913,2005-12-06,RPT,3248.43539433401,0,0
1,5913,5913,2006-06-30,RES,0,0,0
1,5913,5913,2006-08-21,INT40,0,0,0
1,5913,5913,2007-03-02,INT70,0,0,0
1,5913,5913,2007-06-30,RES,0,0,0
1,5913,5913,2007-07-09,INT90,0,0,0
1,5913,5913,2007-09-12,PMT,-3248.43539433401,5414.05899055668,0
1,5914,5914,2006-04-21,RPT,3495.2526628734,0,0
1,5914,5914,2006-06-30,RES,0,0,0
1,5914,5914,2006-08-05,INT40,0,0,0
1,5914,5914,2006-10-23,INT70,0,0,0
1,5914,5914,2006-12-15,INT90,0,0,0
1,5914,5914,2007-01-10,PMT,-3495.2526628734,5825.421104789,0
1,5915,5915,2006-05-11,RPT,2248.61466750384,0,0
1,5915,5915,2006-06-30,RES,0,0,0
1,5915,5915,2006-07-30,INT40,0,0,0
1,5915,5915,2006-09-29,INT70,0,0,0
1,5915,5915,2006-11-08,INT90,0,0,0
1,5915,5915,2006-11-28,PMT,-2248.61466750384,3747.6911125064,0
1,5916,5916,2006-02-08,RPT,2409.7946852185,0,0
1,5916,5916,2006-06-30,RES,0,0,0
1,5916,5916,2007-04-03,INT40,0,0,0
1,5916,5916,2007-06-30,RES,0,0,0
1,5916,5916,2008-02-11,INT70,0,0,0
1,5916,5916,2008-06-30,RES,0,0,0
1,5916,5916,2008-09-07,INT90,0,0,0
1,5916,5916,2008-12-21,PMT,-2409.7946852185,4016.32447536417,0
1,5917,5917,2006-02-05,RPT,3028.80168163006,0,0
1,5917,5917,2006-06-30,RES,0,0,0
1,5917,5917,2006-09-24,INT40,0,0,0
1,5917,5917,2007-03-17,INT70,0,0,0
1,5917,5917,2007-06-30,RES,0,0,0
1,5917,5917,2007-07-10,INT90,0,0,0
1,5917,5917,2007-09-06,PMT,-3028.80168163006,5048.00280271677,0
1,5918,5918,2006-08-09,RPT,2500.76185397563,0,0
1,5918,5918,2007-06-30,RES,0,0,0
1,5918,5918,2008-06-30,RES,0,0,0
1,5918,5918,2009-06-30,RES,0,0,0
1,5918,5918,2010-06-30,RES,0,0,0
1,5918,5918,2011-03-07,INT40,0,0,0
1,5918,5918,2011-06-30,RES,0,0,0
1,5918,5918,2012-06-30,RES,0,0,0
1,5918,5918,2013-06-30,RES,0,0,0
1,5918,5918,2014-06-30,RES,0,0,0
1,5918,5918,2014-08-11,INT70,0,0,0
1,5918,5918,2015-06-30,RES,0,0,0
1,5918,5918,2016-06-30,RES,0,0,0
1,5918,5918,2016-11-23,INT90,0,0,0
1,5918,5918,2017-06-30,RES,872.901791500231,0,0
1,5918,5918,2018-01-15,PMT,-3373.66364547586,4167.93642329271,0
1,5919,5919,2005-11-28,RPT,2661.79206320668,0,0
1,5919,5919,2006-06-30,RES,0,0,0
1,5919,5919,2006-10-08,INT40,0,0,0
1,5919,5919,2007-05-31,INT70,0,0,0
1,5919,5919,2007-06-30,RES,0,0,0
1,5919,5919,2007-11-04,INT90,0,0,0
1,5919,5919,2008-01-21,PMT,-2661.79206320668,4436.32010534446,0
1,592,592,2001-07-13,RPT,3623.69291617241,0,0
1,592,592,2001-09-11,INT40,0,0,0
1,592,592,2001-10-27,INT70,0,0,0
1,592,592,2001-11-26,INT90,0,0,0
1,592,592,2001-12-11,PMT,-3623.69291617241,6039.48819362068,0
1,5920,5920,2007-07-18,RPT,2568.37143908104,0,0
1,5920,5920,2008-06-30,RES,0,0,0
1,5920,5920,2008-08-10,INT40,0,0,0
1,5920,5920,2009-05-28,INT70,0,0,0
1,5920,5920,2009-06-30,RES,0,0,0
1,5920,5920,2009-12-09,INT90,0,0,0
1,5920,5920,2010-03-16,PMT,-2568.37143908104,4280.61906513506,0
1,5921,5921,2006-03-23,RPT,2675.34566589139,0,0
1,5921,5921,2006-06-30,RES,0,0,0
1,5921,5921,2006-12-11,INT40,0,0,0
1,5921,5921,2007-06-27,INT70,0,0,0
1,5921,5921,2007-06-30,RES,0,0,0
1,5921,5921,2007-11-05,INT90,0,0,0
1,5921,5921,2008-01-10,PMT,-2675.34566589139,4458.90944315231,0
1,5922,5922,2007-01-02,RPT,3525.06303333232,0,0
1,5922,5922,2007-06-30,RES,0,0,0
1,5922,5922,2008-02-01,INT40,0,0,0
1,5922,5922,2008-06-30,RES,0,0,0
1,5922,5922,2008-11-24,INT70,0,0,0
1,5922,5922,2009-06-09,INT90,0,0,0
1,5922,5922,2009-06-30,RES,494.745688888745,0,0
1,5922,5922,2009-09-16,PMT,-4019.80872222106,5875.10505555386,0
1,5923,5923,2006-03-27,RPT,3636.44429431007,0,0
1,5923,5923,2006-06-17,INT40,0,0,0
1,5923,5923,2006-06-30,RES,0,0,0
1,5923,5923,2006-08-17,INT70,0,0,0
1,5923,5923,2006-09-27,INT90,0,0,0
1,5923,5923,2006-10-17,PMT,-3636.44429431007,6060.74049051679,0
1,5924,5924,2006-12-06,RPT,2277.2578800211,0,0
1,5924,5924,2007-06-30,RES,0,0,0
1,5924,5924,2007-11-15,INT40,0,0,0
1,5924,5924,2008-06-30,RES,0,0,0
1,5924,5924,2008-07-29,INT70,0,0,0
1,5924,5924,2009-01-17,INT90,0,0,0
1,5924,5924,2009-04-13,PMT,-2277.2578800211,3795.42980003516,0
1,5925,5925,2006-03-16,RPT,3927.72014468718,0,0
1,5925,5925,2006-06-30,RES,0,0,0
1,5925,5925,2006-09-22,INT40,0,0,0
1,5925,5925,2007-02-11,INT70,0,0,0
1,5925,5925,2007-05-18,INT90,0,0,0
1,5925,5925,2007-06-30,RES,2397.97650938796,0,0
1,5925,5925,2007-07-04,PMT,-6325.69665407514,6546.2002411453,0
1,5926,5926,2006-06-10,RPT,2886.7886191037,0,0
1,5926,5926,2006-06-30,RES,0,0,0
1,5926,5926,2006-11-01,INT40,0,0,0
1,5926,5926,2007-02-18,INT70,0,0,0
1,5926,5926,2007-05-01,INT90,0,0,0
1,5926,5926,2007-06-06,PMT,-2886.7886191037,4811.31436517283,0
1,5927,5927,2006-05-02,RPT,2502.09761116867,0,0
1,5927,5927,2006-06-30,RES,0,0,0
1,5927,5927,2007-06-30,RES,0,0,0
1,5927,5927,2007-12-20,INT40,0,0,0
1,5927,5927,2008-06-30,RES,0,0,0
1,5927,5927,2009-03-11,INT70,0,0,0
1,5927,5927,2009-06-30,RES,0,0,0
1,5927,5927,2010-01-04,INT90,0,0,0
1,5927,5927,2010-06-02,PMT,-2502.09761116867,4170.16268528112,0
1,5928,5928,2006-04-24,RPT,2658.00232882892,0,0
1,5928,5928,2006-06-30,RES,0,0,0
1,5928,5928,2006-07-07,INT40,0,0,0
1,5928,5928,2006-09-01,INT70,0,0,0
1,5928,5928,2006-10-07,INT90,0,0,0
1,5928,5928,2006-10-26,PMT,-2658.00232882892,4430.00388138154,0
1,5929,5929,2006-05-31,RPT,2764.43491763167,0,0
1,5929,5929,2006-06-30,RES,0,0,0
1,5929,5929,2007-06-30,RES,0,0,0
1,5929,5929,2007-07-07,INT40,0,0,0
1,5929,5929,2008-05-04,INT70,0,0,0
1,5929,5929,2008-06-30,RES,0,0,0
1,5929,5929,2008-11-21,INT90,0,0,0
1,5929,5929,2009-03-02,PMT,-2764.43491763167,4607.39152938612,0
1,593,593,2001-07-27,RPT,3027.39413381262,0,0
1,593,593,2002-06-30,RES,0,0,0
1,593,593,2002-08-27,INT40,0,0,0
1,593,593,2003-06-21,INT70,0,0,0
1,593,593,2003-06-30,RES,0,0,0
1,593,593,2004-01-05,INT90,0,0,0
1,593,593,2004-04-13,PMT,-3027.39413381262,5045.6568896877,0
1,5930,5930,2006-03-27,RPT,2950.88838472126,0,0
1,5930,5930,2006-06-30,RES,0,0,0
1,5930,5930,2007-06-13,INT40,0,0,0
1,5930,5930,2007-06-30,RES,0,0,0
1,5930,5930,2008-05-10,INT70,0,0,0
1,5930,5930,2008-06-30,RES,0,0,0
1,5930,5930,2008-12-17,INT90,0,0,0
1,5930,5930,2009-04-07,PMT,-2950.88838472126,4918.14730786876,0
1,5931,5931,2006-06-15,RPT,2847.17634433798,0,0
1,5931,5931,2006-06-30,RES,0,0,0
1,5931,5931,2007-06-30,RES,0,0,0
1,5931,5931,2007-12-14,INT40,0,0,0
1,5931,5931,2008-06-30,RES,0,0,0
1,5931,5931,2009-01-27,INT70,0,0,0
1,5931,5931,2009-06-30,RES,0,0,0
1,5931,5931,2009-10-27,INT90,0,0,0
1,5931,5931,2010-03-13,PMT,-2847.17634433798,4745.29390722997,0
1,5932,5932,2006-03-16,RPT,3631.72853150372,0,0
1,5932,5932,2006-06-30,RES,0,0,0
1,5932,5932,2007-06-13,INT40,0,0,0
1,5932,5932,2007-06-30,RES,0,0,0
1,5932,5932,2008-05-19,INT70,0,0,0
1,5932,5932,2008-06-30,RES,0,0,0
1,5932,5932,2009-01-01,INT90,0,0,0
1,5932,5932,2009-04-25,PMT,-3631.72853150372,6052.88088583953,0
1,5933,5933,2006-02-09,RPT,3703.04173288114,0,0
1,5933,5933,2006-04-04,INT40,0,0,0
1,5933,5933,2006-05-15,INT70,0,0,0
1,5933,5933,2006-06-11,INT90,0,0,0
1,5933,5933,2006-06-25,PMT,-3703.04173288114,6171.73622146857,0
1,5934,5934,2008-02-23,RPT,3963.04361337005,0,0
1,5934,5934,2008-02-27,INT40,0,0,0
1,5934,5934,2008-03-01,INT70,0,0,0
1,5934,5934,2008-03-03,INT90,0,0,0
1,5934,5934,2008-03-04,PMT,-3963.04361337005,6605.07268895009,0
1,5935,5935,2006-03-17,RPT,2791.06319962579,0,0
1,5935,5935,2006-06-13,INT40,0,0,0
1,5935,5935,2006-06-30,RES,0,0,0
1,5935,5935,2006-08-17,INT70,0,0,0
1,5935,5935,2006-09-30,INT90,0,0,0
1,5935,5935,2006-10-22,PMT,-2791.06319962579,4651.77199937632,0
1,5936,5936,2005-12-23,RPT,2821.24667536209,0,0
1,5936,5936,2006-01-15,INT40,0,0,0
1,5936,5936,2006-02-02,INT70,0,0,0
1,5936,5936,2006-02-13,INT90,0,0,0
1,5936,5936,2006-02-19,PMT,-2821.24667536209,4702.07779227015,0
1,5937,5937,2006-01-05,RPT,3288.41068567864,0,0
1,5937,5937,2006-06-30,RES,0,0,0
1,5937,5937,2006-11-17,INT40,0,0,0
1,5937,5937,2007-06-30,RES,0,0,0
1,5937,5937,2007-07-13,INT70,0,0,0
1,5937,5937,2007-12-18,INT90,0,0,0
1,5937,5937,2008-03-06,PMT,-3288.41068567864,5480.68447613107,0
1,5938,5938,2006-01-28,RPT,2379.11224916584,0,0
1,5938,5938,2006-06-30,RES,0,0,0
1,5938,5938,2007-02-23,INT40,0,0,0
1,5938,5938,2007-06-30,RES,0,0,0
1,5938,5938,2007-12-13,INT70,0,0,0
1,5938,5938,2008-06-25,INT90,0,0,0
1,5938,5938,2008-06-30,RES,0,0,0
1,5938,5938,2008-10-01,PMT,-2379.11224916584,3965.18708194307,0
1,5939,5939,2007-01-31,RPT,4073.84874012151,0,0
1,5939,5939,2007-06-30,RES,0,0,0
1,5939,5939,2008-06-30,RES,0,0,0
1,5939,5939,2009-02-13,INT40,0,0,0
1,5939,5939,2009-06-30,RES,0,0,0
1,5939,5939,2010-06-30,RES,0,0,0
1,5939,5939,2010-08-25,INT70,0,0,0
1,5939,5939,2011-06-30,RES,0,0,0
1,5939,5939,2011-09-01,INT90,0,0,0
1,5939,5939,2012-03-05,PMT,-4073.84874012151,6789.74790020251,0
1,594,594,2001-09-24,RPT,1836.05449592135,0,0
1,594,594,2002-01-06,INT40,0,0,0
1,594,594,2002-03-24,INT70,0,0,0
1,594,594,2002-05-15,INT90,0,0,0
1,594,594,2002-06-10,PMT,-1836.05449592135,3060.09082653559,0
1,5940,5940,2006-03-09,RPT,2596.96269883474,0,0
1,5940,5940,2006-05-04,INT40,0,0,0
1,5940,5940,2006-06-15,INT70,0,0,0
1,5940,5940,2006-06-30,RES,0,0,0
1,5940,5940,2006-07-13,INT90,0,0,0
1,5940,5940,2006-07-27,PMT,-2596.96269883474,4328.27116472457,0
1,5941,5941,2006-04-03,RPT,4271.04205819829,0,0
1,5941,5941,2006-06-30,RES,0,0,0
1,5941,5941,2007-06-30,RES,0,0,0
1,5941,5941,2008-06-30,RES,0,0,0
1,5941,5941,2009-06-30,RES,0,0,0
1,5941,5941,2010-06-30,RES,0,0,0
1,5941,5941,2011-06-30,RES,0,0,0
1,5941,5941,2012-06-30,RES,0,0,0
1,5941,5941,2013-03-15,INT40,0,0,0
1,5941,5941,2013-06-30,RES,0,0,0
1,5941,5941,2014-06-30,RES,0,0,0
1,5941,5941,2015-06-30,RES,0,0,0
1,5941,5941,2016-06-30,RES,0,0,0
1,5941,5941,2017-06-30,RES,0,0,0
1,5941,5941,2018-06-01,INT70,0,0,0
1,5941,5941,2018-06-30,RES,0,0,0
1,5941,5941,2019-06-30,RES,0,0,0
1,5941,5941,2020-06-30,RES,0,0,0
1,5941,5941,2021-06-30,RES,0,0,0
1,5941,5941,2021-11-20,INT90,0,0,0
1,5941,5941,2022-06-30,RES,993.996129121012,0,0
1,5941,5941,2023-06-30,RES,1637.96201864185,0,0
1,5941,5941,2023-08-17,PMT,-6903.00020596115,7118.40343033049,0
1,5942,5942,2006-11-17,RPT,3451.19728540389,0,0
1,5942,5942,2007-06-30,RES,0,0,0
1,5942,5942,2007-11-18,INT40,0,0,0
1,5942,5942,2008-06-30,RES,0,0,0
1,5942,5942,2008-08-18,INT70,0,0,0
1,5942,5942,2009-02-18,INT90,0,0,0
1,5942,5942,2009-05-20,PMT,-3451.19728540389,5751.99547567315,0
1,5943,5943,2006-02-21,RPT,2010.33629266829,0,0
1,5943,5943,2006-06-30,RES,0,0,0
1,5943,5943,2006-07-23,INT40,0,0,0
1,5943,5943,2006-11-14,INT70,0,0,0
1,5943,5943,2007-01-29,INT90,0,0,0
1,5943,5943,2007-03-08,PMT,-2010.33629266829,3350.56048778048,0
1,5944,5944,2005-12-19,RPT,1616.70131129236,0,0
1,5944,5944,2006-06-30,RES,0,0,0
1,5944,5944,2007-01-05,INT40,0,0,0
1,5944,5944,2007-06-30,RES,0,0,0
1,5944,5944,2007-10-19,INT70,0,0,0
1,5944,5944,2008-04-27,INT90,0,0,0
1,5944,5944,2008-06-30,RES,717.030707100376,0,0
1,5944,5944,2008-08-01,PMT,-2333.73201839273,2694.50218548726,0
1,5945,5945,2006-04-09,RPT,3318.93090966206,0,0
1,5945,5945,2006-06-30,RES,0,0,0
1,5945,5945,2007-02-07,INT40,0,0,0
1,5945,5945,2007-06-30,RES,0,0,0
1,5945,5945,2007-09-24,INT70,0,0,0
1,5945,5945,2008-02-23,INT90,0,0,0
1,5945,5945,2008-05-09,PMT,-3318.93090966206,5531.55151610344,0
1,5946,5946,2006-10-26,RPT,3285.0935108773,0,0
1,5946,5946,2007-06-30,RES,0,0,0
1,5946,5946,2008-06-30,RES,0,0,0
1,5946,5946,2009-06-30,RES,0,0,0
1,5946,5946,2010-04-23,INT40,0,0,0
1,5946,5946,2010-06-30,RES,0,0,0
1,5946,5946,2011-06-30,RES,0,0,0
1,5946,5946,2012-06-30,RES,0,0,0
1,5946,5946,2012-12-04,INT70,0,0,0
1,5946,5946,2013-06-30,RES,0,0,0
1,5946,5946,2014-06-30,RES,0,0,0
1,5946,5946,2014-09-02,INT90,0,0,0
1,5946,5946,2015-06-30,RES,2066.3688290363,0,0
1,5946,5946,2015-07-18,PMT,-5351.4623399136,5475.15585146216,0
1,5947,5947,2006-09-29,RPT,3342.63106499816,0,0
1,5947,5947,2007-06-30,RES,0,0,0
1,5947,5947,2008-06-28,INT40,0,0,0
1,5947,5947,2008-06-30,RES,0,0,0
1,5947,5947,2009-06-30,RES,0,0,0
1,5947,5947,2009-10-19,INT70,0,0,0
1,5947,5947,2010-06-30,RES,0,0,0
1,5947,5947,2010-09-04,INT90,0,0,0
1,5947,5947,2011-02-10,PMT,-3342.63106499816,5571.05177499693,0
1,5948,5948,2006-07-12,RPT,3575.10488043793,0,0
1,5948,5948,2007-06-30,RES,0,0,0
1,5948,5948,2007-08-31,INT40,0,0,0
1,5948,5948,2008-06-30,RES,0,0,0
1,5948,5948,2008-07-08,INT70,0,0,0
1,5948,5948,2009-01-31,INT90,0,0,0
1,5948,5948,2009-05-15,PMT,-3575.10488043793,5958.50813406322,0
1,5949,5949,2006-07-28,RPT,2998.3717320156,0,0
1,5949,5949,2007-06-30,RES,0,0,0
1,5949,5949,2008-06-30,RES,0,0,0
1,5949,5949,2009-06-30,RES,0,0,0
1,5949,5949,2010-06-19,INT40,0,0,0
1,5949,5949,2010-06-30,RES,0,0,0
1,5949,5949,2011-06-30,RES,0,0,0
1,5949,5949,2012-06-30,RES,0,0,0
1,5949,5949,2013-05-20,INT70,0,0,0
1,5949,5949,2013-06-30,RES,0,0,0
1,5949,5949,2014-06-30,RES,0,0,0
1,5949,5949,2015-05-02,INT90,0,0,0
1,5949,5949,2015-06-30,RES,334.558121059405,0,0
1,5949,5949,2016-04-21,PMT,-3332.92985307501,4997.286220026,0
1,595,595,2002-03-14,RPT,2538.81426129593,0,0
1,595,595,2002-06-30,RES,0,0,0
1,595,595,2003-06-30,RES,0,0,0
1,595,595,2004-06-06,INT40,0,0,0
1,595,595,2004-06-30,RES,0,0,0
1,595,595,2005-06-30,RES,0,0,0
1,595,595,2006-02-08,INT70,0,0,0
1,595,595,2006-06-30,RES,0,0,0
1,595,595,2007-03-22,INT90,0,0,0
1,595,595,2007-06-30,RES,828.831086939268,0,0
1,595,595,2007-10-12,PMT,-3367.6453482352,4231.35710215989,0
1,5950,5950,2005-12-28,RPT,3044.93928393836,0,0
1,5950,5950,2006-06-30,RES,0,0,0
1,5950,5950,2006-12-23,INT40,0,0,0
1,5950,5950,2007-06-30,RES,0,0,0
1,5950,5950,2007-09-18,INT70,0,0,0
1,5950,5950,2008-03-16,INT90,0,0,0
1,5950,5950,2008-06-14,PMT,-3044.93928393836,5074.89880656394,0
1,5951,5951,2007-05-26,RPT,3297.16929909874,0,0
1,5951,5951,2007-06-30,RES,0,0,0
1,5951,5951,2007-09-15,INT40,0,0,0
1,5951,5951,2007-12-08,INT70,0,0,0
1,5951,5951,2008-02-02,INT90,0,0,0
1,5951,5951,2008-03-01,PMT,-3297.16929909874,5495.28216516457,0
1,5952,5952,2006-01-22,RPT,3331.29597873275,0,0
1,5952,5952,2006-06-30,RES,0,0,0
1,5952,5952,2007-06-30,RES,0,0,0
1,5952,5952,2008-06-30,RES,0,0,0
1,5952,5952,2009-06-30,RES,0,0,0
1,5952,5952,2009-07-01,INT40,0,0,0
1,5952,5952,2010-06-30,RES,0,0,0
1,5952,5952,2011-06-30,RES,0,0,0
1,5952,5952,2012-01-28,INT70,0,0,0
1,5952,5952,2012-06-30,RES,0,0,0
1,5952,5952,2013-06-30,RES,0,0,0
1,5952,5952,2013-10-17,INT90,0,0,0
1,5952,5952,2014-06-30,RES,1810.51001583883,0,0
1,5952,5952,2014-08-27,PMT,-5141.80599457158,5552.15996455459,0
1,5953,5953,2006-09-01,RPT,2314.56280581641,0,0
1,5953,5953,2007-06-30,RES,0,0,0
1,5953,5953,2008-06-30,RES,0,0,0
1,5953,5953,2009-02-10,INT40,0,0,0
1,5953,5953,2009-06-30,RES,0,0,0
1,5953,5953,2010-06-30,RES,0,0,0
1,5953,5953,2010-12-12,INT70,0,0,0
1,5953,5953,2011-06-30,RES,0,0,0
1,5953,5953,2012-03-03,INT90,0,0,0
1,5953,5953,2012-06-30,RES,824.383766932072,0,0
1,5953,5953,2012-10-12,PMT,-3138.94657274848,3857.60467636068,0
1,5954,5954,2006-04-15,RPT,3220.27783547348,0,0
1,5954,5954,2006-06-30,RES,0,0,0
1,5954,5954,2007-06-30,RES,0,0,0
1,5954,5954,2007-12-13,INT40,0,0,0
1,5954,5954,2008-06-30,RES,0,0,0
1,5954,5954,2009-03-12,INT70,0,0,0
1,5954,5954,2009-06-30,RES,0,0,0
1,5954,5954,2010-01-09,INT90,0,0,0
1,5954,5954,2010-06-10,PMT,-3220.27783547348,5367.12972578913,0
1,5955,5955,2006-08-12,RPT,2375.19234471773,0,0
1,5955,5955,2007-06-30,RES,0,0,0
1,5955,5955,2007-09-12,INT40,0,0,0
1,5955,5955,2008-06-30,RES,0,0,0
1,5955,5955,2008-07-05,INT70,0,0,0
1,5955,5955,2009-01-19,INT90,0,0,0
1,5955,5955,2009-04-28,PMT,-2375.19234471773,3958.65390786289,0
1,5956,5956,2006-10-12,RPT,2508.9584629858,0,0
1,5956,5956,2007-06-30,RES,0,0,0
1,5956,5956,2008-06-30,RES,0,0,0
1,5956,5956,2009-06-30,RES,0,0,0
1,5956,5956,2009-07-15,INT40,0,0,0
1,5956,5956,2010-06-30,RES,0,0,0
1,5956,5956,2011-06-30,RES,0,0,0
1,5956,5956,2011-08-09,INT70,0,0,0
1,5956,5956,2012-06-30,RES,0,0,0
1,5956,5956,2012-12-24,INT90,0,0,0
1,5956,5956,2013-06-30,RES,1247.33546153472,0,0
1,5956,5956,2013-09-02,PMT,-3756.29392452053,4181.59743830967,0
1,5957,5957,2006-01-14,RPT,2562.43263020039,0,0
1,5957,5957,2006-06-30,RES,0,0,0
1,5957,5957,2006-07-24,INT40,0,0,0
1,5957,5957,2006-12-15,INT70,0,0,0
1,5957,5957,2007-03-20,INT90,0,0,0
1,5957,5957,2007-05-07,PMT,-2562.43263020039,4270.72105033399,0
1,5958,5958,2006-04-30,RPT,2431.10004526843,0,0
1,5958,5958,2006-06-30,RES,0,0,0
1,5958,5958,2007-06-30,RES,0,0,0
1,5958,5958,2008-06-30,RES,0,0,0
1,5958,5958,2008-08-10,INT40,0,0,0
1,5958,5958,2009-06-30,RES,0,0,0
1,5958,5958,2010-04-26,INT70,0,0,0
1,5958,5958,2010-06-30,RES,0,0,0
1,5958,5958,2011-06-17,INT90,0,0,0
1,5958,5958,2011-06-30,RES,102.755429386946,0,0
1,5958,5958,2012-01-11,PMT,-2533.85547465537,4051.83340878071,0
1,5959,5959,2006-11-18,RPT,2878.33221474433,0,0
1,5959,5959,2007-06-30,RES,0,0,0
1,5959,5959,2008-06-13,INT40,0,0,0
1,5959,5959,2008-06-30,RES,0,0,0
1,5959,5959,2009-06-30,RES,0,0,0
1,5959,5959,2009-08-16,INT70,0,0,0
1,5959,5959,2010-05-30,INT90,0,0,0
1,5959,5959,2010-06-30,RES,418.081774208673,0,0
1,5959,5959,2010-10-20,PMT,-3296.413988953,4797.22035790721,0
1,596,596,2001-07-29,RPT,3189.76231874392,0,0
1,596,596,2002-06-30,RES,0,0,0
1,596,596,2003-03-10,INT40,0,0,0
1,596,596,2003-06-30,RES,0,0,0
1,596,596,2004-05-24,INT70,0,0,0
1,596,596,2004-06-30,RES,0,0,0
1,596,596,2005-03-15,INT90,0,0,0
1,596,596,2005-06-30,RES,1548.65271996987,0,0
1,596,596,2005-08-09,PMT,-4738.4150387138,5316.27053123987,0
1,5960,5960,2006-03-03,RPT,2226.12654160097,0,0
1,5960,5960,2006-06-30,RES,0,0,0
1,5960,5960,2007-06-30,RES,0,0,0
1,5960,5960,2008-06-30,RES,0,0,0
1,5960,5960,2009-06-30,RES,0,0,0
1,5960,5960,2010-06-30,RES,0,0,0
1,5960,5960,2010-09-25,INT40,0,0,0
1,5960,5960,2011-06-30,RES,0,0,0
1,5960,5960,2012-06-30,RES,0,0,0
1,5960,5960,2013-06-30,RES,0,0,0
1,5960,5960,2014-02-26,INT70,0,0,0
1,5960,5960,2014-06-30,RES,0,0,0
1,5960,5960,2015-06-30,RES,0,0,0
1,5960,5960,2016-06-08,INT90,0,0,0
1,5960,5960,2016-06-30,RES,0,0,0
1,5960,5960,2017-06-30,RES,1377.23883471257,0,0
1,5960,5960,2017-07-30,PMT,-3603.36537631354,3710.21090266828,0
1,5961,5961,2006-08-05,RPT,1941.82094609027,0,0
1,5961,5961,2007-06-07,INT40,0,0,0
1,5961,5961,2007-06-30,RES,0,0,0
1,5961,5961,2008-01-23,INT70,0,0,0
1,5961,5961,2008-06-23,INT90,0,0,0
1,5961,5961,2008-06-30,RES,109.994214811214,0,0
1,5961,5961,2008-09-08,PMT,-2051.81516090149,3236.36824348379,0
1,5962,5962,2006-04-20,RPT,3298.69013369389,0,0
1,5962,5962,2006-06-11,INT40,0,0,0
1,5962,5962,2006-06-30,RES,0,0,0
1,5962,5962,2006-07-20,INT70,0,0,0
1,5962,5962,2006-08-15,INT90,0,0,0
1,5962,5962,2006-08-28,PMT,-3298.69013369389,5497.81688948982,0
1,5963,5963,2006-05-08,RPT,3507.06134461516,0,0
1,5963,5963,2006-06-30,RES,0,0,0
1,5963,5963,2007-06-30,RES,0,0,0
1,5963,5963,2008-01-31,INT40,0,0,0
1,5963,5963,2008-06-30,RES,0,0,0
1,5963,5963,2009-05-20,INT70,0,0,0
1,5963,5963,2009-06-30,RES,0,0,0
1,5963,5963,2010-04-02,INT90,0,0,0
1,5963,5963,2010-06-30,RES,1318.93273562491,0,0
1,5963,5963,2010-09-07,PMT,-4825.99408024007,5845.10224102527,0
1,5964,5964,2006-06-18,RPT,3537.01601284652,0,0
1,5964,5964,2006-06-30,RES,0,0,0
1,5964,5964,2006-12-29,INT40,0,0,0
